user_id,mean_period,date,skipped_period,std
23062,30.666666666666668,2013-07-23 08:15:00,6,38.9187187182038
23063,4.0,2013-01-25 22:00:00,94,5.656854249492381
23064,0.0,2013-01-17 07:00:00,no second purchase,
23065,0.0,2013-01-17 21:45:00,no second purchase,
23066,5.5,2013-02-22 07:00:00,63,12.988456413292536
23068,61.5,2013-05-20 10:15:00,4,86.97413408594535
23069,0.0,2013-01-17 09:30:00,no second purchase,
23071,0.0,2013-01-17 12:45:00,no second purchase,0.0
23073,0.0,2013-01-17 10:45:00,no second purchase,
23074,0.0,2013-01-17 14:30:00,no second purchase,
23075,0.0,2013-01-18 03:00:00,no second purchase,
23076,0.0,2013-01-18 00:00:00,no second purchase,
23077,0.0,2013-01-17 23:30:00,no second purchase,
23078,0.0,2013-01-17 15:00:00,no second purchase,
23079,0.5,2013-01-19 11:30:00,769,0.7071067811865476
23080,0.0,2013-01-19 03:00:00,no second purchase,
23083,0.0,2013-01-17 13:15:00,no second purchase,
23084,0.0,2013-01-18 15:45:00,no second purchase,
23085,84.5,2013-07-06 04:00:00,2,119.50104602052653
23086,0.0,2013-01-17 13:45:00,no second purchase,
23087,0.0,2013-01-17 19:00:00,no second purchase,
23088,0.0,2013-01-17 18:30:00,no second purchase,
23090,0.2,2013-01-27 11:00:00,1883,0.447213595499958
23092,31.88888888888889,2013-11-04 07:00:00,3,59.689706910916485
23093,0.0,2013-01-17 20:15:00,no second purchase,
23094,0.0,2013-01-18 15:30:00,no second purchase,
23095,0.0,2013-01-24 03:30:00,no second purchase,
23096,0.0,2013-01-17 16:00:00,no second purchase,
23097,95.0,2013-07-28 03:15:00,2,134.35028842544403
23098,0.5,2013-01-20 10:30:00,767,0.7071067811865476
23100,16.166666666666668,2013-04-27 10:30:00,17,17.46329483993976
23101,20.875,2013-07-07 08:30:00,10,30.912029558548422
23102,0.0,2013-01-17 18:00:00,no second purchase,
23103,0.0,2013-01-17 18:15:00,no second purchase,
23105,0.0,2013-01-18 23:45:00,no second purchase,
23107,0.0,2013-01-17 20:00:00,no second purchase,
23109,43.6,2013-10-31 18:30:00,2,63.437370689523384
23110,0.0,2013-02-03 15:00:00,no second purchase,
23111,0.0,2013-01-17 22:00:00,no second purchase,0.0
23112,0.0,2013-01-19 03:30:00,no second purchase,0.0
23113,0.0,2013-01-17 19:30:00,no second purchase,
23115,0.0,2013-01-18 05:15:00,no second purchase,
23116,0.0,2013-01-17 19:30:00,no second purchase,
23117,0.0,2013-01-18 11:00:00,no second purchase,
23118,0.0,2013-01-17 20:30:00,no second purchase,
23119,0.0,2013-01-17 21:30:00,no second purchase,
23120,0.0,2013-01-17 20:00:00,no second purchase,
23123,0.0,2013-01-18 08:00:00,no second purchase,
23124,0.0,2013-01-18 07:00:00,no second purchase,
23125,119.5,2013-09-15 19:00:00,1,168.99852070358486
23127,0.0,2013-01-18 19:30:00,no second purchase,
23128,0.0,2013-01-17 21:30:00,no second purchase,
23129,0.0,2013-01-18 03:00:00,no second purchase,
23131,0.0,2013-01-19 03:45:00,no second purchase,
23132,0.0,2013-01-18 18:45:00,no second purchase,
23133,0.0,2013-01-18 08:30:00,no second purchase,
23134,0.0,2013-01-19 12:00:00,no second purchase,
23136,0.0,2013-01-18 02:45:00,no second purchase,
23139,0.0,2013-01-18 08:30:00,no second purchase,
23140,21.666666666666668,2013-08-05 07:00:00,8,42.03272534585403
23141,1.5,2013-01-21 09:30:00,255,2.1213203435596424
23142,0.0,2013-01-18 09:00:00,no second purchase,
23144,36.4,2013-07-22 07:15:00,5,66.2744294581251
23145,0.0,2013-01-18 10:30:00,no second purchase,
23146,0.0,2013-01-20 06:00:00,no second purchase,
23148,0.0,2013-01-20 06:00:00,no second purchase,
23149,0.0,2013-01-18 18:00:00,no second purchase,
23150,0.0,2013-01-19 08:00:00,no second purchase,
23151,1.0,2013-01-28 06:30:00,375,1.7320508075688772
23152,0.0,2013-01-20 22:30:00,no second purchase,
23153,79.0,2013-06-26 08:00:00,2,111.72287142747452
23154,0.0,2013-02-22 23:45:00,no second purchase,
23155,0.0,2013-01-18 13:45:00,no second purchase,0.0
23156,0.0,2013-01-19 12:00:00,no second purchase,
23157,0.0,2013-05-29 08:30:00,no second purchase,
23159,0.0,2013-01-19 04:00:00,no second purchase,
23160,19.357142857142858,2013-10-22 08:00:00,5,24.75916968552224
23161,0.0,2013-01-18 15:00:00,no second purchase,
23162,0.0,2013-01-18 15:30:00,no second purchase,
23163,0.0,2013-01-18 17:30:00,no second purchase,
23164,0.0,2013-01-30 18:00:00,no second purchase,0.0
23165,0.0,2013-01-21 22:30:00,no second purchase,
23166,0.0,2013-01-19 05:00:00,no second purchase,
23167,0.0,2013-01-19 06:00:00,no second purchase,
23168,0.0,2013-01-18 16:15:00,no second purchase,
23169,0.0,2013-01-18 16:45:00,no second purchase,
23170,0.0,2013-01-19 11:15:00,no second purchase,
23171,0.0,2013-01-18 18:30:00,no second purchase,
23172,0.0,2013-01-18 22:00:00,no second purchase,
23173,28.571428571428573,2013-08-08 22:00:00,6,41.24664488519902
23174,0.0,2013-01-18 17:30:00,no second purchase,
23175,0.0,2013-01-18 18:00:00,no second purchase,
23177,120.0,2013-09-16 23:15:00,1,169.7056274847714
23179,0.0,2013-01-19 05:00:00,no second purchase,
23180,0.0,2013-01-18 19:00:00,no second purchase,
23181,0.0,2013-01-18 19:00:00,no second purchase,
23182,0.0,2013-01-19 20:30:00,no second purchase,0.0
23184,0.0,2013-01-19 06:00:00,no second purchase,
23186,0.0,2013-01-19 02:00:00,no second purchase,
23187,0.0,2013-01-18 19:00:00,no second purchase,
23188,0.0,2013-01-19 20:30:00,no second purchase,
23189,0.0,2013-01-19 00:30:00,no second purchase,
23190,0.0,2013-01-18 20:30:00,no second purchase,
23191,0.0,2013-01-18 20:30:00,no second purchase,
23192,0.0,2013-01-18 21:15:00,no second purchase,
23193,0.0,2013-01-19 11:30:00,no second purchase,
23194,143.0,2013-11-02 10:00:00,0,202.2325394193526
23195,0.0,2013-01-19 05:30:00,no second purchase,
23196,0.0,2013-01-18 23:00:00,no second purchase,
23197,91.33333333333333,2013-10-20 06:00:00,1,158.19397375795748
23198,58.4,2013-11-09 04:30:00,1,59.97749577966722
23199,0.0,2013-01-19 05:30:00,no second purchase,
23201,29.5,2013-03-19 17:00:00,11,41.71930009000631
23202,0.0,2013-01-19 07:00:00,no second purchase,
23203,0.0,2013-01-18 21:30:00,no second purchase,
23205,7.833333333333333,2013-03-09 21:00:00,42,13.437509689918986
23206,0.0,2013-01-19 14:30:00,no second purchase,
23207,6.666666666666667,2013-02-09 22:15:00,54,11.547005383792515
23208,0.0,2013-01-19 06:30:00,no second purchase,
23209,76.0,2013-11-21 11:45:00,1,55.88679032949856
23210,0.0,2013-01-18 23:30:00,no second purchase,
23212,0.0,2013-01-19 15:30:00,no second purchase,
23213,0.0,2013-01-19 06:00:00,no second purchase,
23214,8.5,2013-02-05 22:30:00,43,12.020815280171307
23215,0.0,2013-01-19 09:00:00,no second purchase,
23216,18.785714285714285,2013-10-14 20:45:00,6,19.284025160054796
23218,0.0,2013-01-19 05:30:00,no second purchase,
23219,40.142857142857146,2013-11-03 21:30:00,2,58.18770938788985
23220,0.0,2013-01-19 04:15:00,no second purchase,
23221,0.0,2013-01-19 07:45:00,no second purchase,
23223,0.5,2013-01-20 21:30:00,766,0.7071067811865476
23225,0.0,2013-01-19 21:15:00,no second purchase,
23227,0.0,2013-01-19 09:30:00,no second purchase,
23228,0.0,2013-01-19 11:30:00,no second purchase,
23229,6.0,2013-02-01 08:30:00,61,8.48528137423857
23230,0.0,2013-01-19 11:30:00,no second purchase,
23232,0.0,2013-01-19 12:00:00,no second purchase,
23233,46.0,2013-04-22 00:30:00,6,65.05382386916237
23235,0.0,2013-01-20 08:00:00,no second purchase,0.0
23236,0.0,2013-01-19 12:00:00,no second purchase,
23237,0.0,2013-01-19 14:45:00,no second purchase,
23238,0.0,2013-01-19 17:45:00,no second purchase,0.0
23240,0.0,2013-01-19 19:15:00,no second purchase,
23241,0.0,2013-01-20 18:30:00,no second purchase,0.0
23243,0.6666666666666666,2013-01-22 00:00:00,573,1.1547005383792517
23244,0.0,2013-01-19 16:15:00,no second purchase,
23245,0.0,2013-01-19 21:45:00,no second purchase,
23246,1.0,2013-01-25 05:00:00,379,0.816496580927726
23248,0.0,2013-01-21 04:00:00,no second purchase,
23249,0.0,2013-01-19 16:15:00,no second purchase,
23250,0.0,2013-01-20 05:00:00,no second purchase,
23251,5.5,2013-02-12 08:00:00,65,5.916079783099616
23252,10.0,2013-02-09 22:45:00,36,14.142135623730951
23254,1.3333333333333333,2013-01-25 06:00:00,284,1.5275252316519465
23255,2.5,2013-01-24 20:30:00,151,3.5355339059327378
23256,9.333333333333334,2013-06-01 11:45:00,26,16.165807537309522
23257,0.0,2013-01-19 23:30:00,no second purchase,
23259,0.0,2013-01-19 20:00:00,no second purchase,
23260,70.0,2013-06-08 20:15:00,3,98.99494936611666
23261,0.0,2013-01-20 03:00:00,no second purchase,
23262,0.0,2013-01-20 04:45:00,no second purchase,
23263,0.0,2013-01-19 20:30:00,no second purchase,0.0
23264,0.0,2013-01-20 11:15:00,no second purchase,
23265,0.0,2013-01-19 20:15:00,no second purchase,
23266,0.0,2013-01-22 18:45:00,no second purchase,
23267,0.0,2013-01-20 14:30:00,no second purchase,
23268,0.0,2013-01-20 05:15:00,no second purchase,
23269,4.0,2013-01-28 06:30:00,93,5.656854249492381
23270,0.0,2013-01-20 04:45:00,no second purchase,
23272,0.0,2013-01-19 22:00:00,no second purchase,
23273,0.0,2013-01-20 09:00:00,no second purchase,
23274,0.0,2013-01-20 21:15:00,no second purchase,
23275,0.0,2013-01-20 08:00:00,no second purchase,
23276,0.0,2013-01-20 04:45:00,no second purchase,
23277,22.0,2013-05-11 18:00:00,12,15.604486534327235
23278,0.0,2013-01-20 09:30:00,no second purchase,
23279,97.5,2013-08-04 04:45:00,1,137.88582233137677
23280,0.0,2013-01-20 23:00:00,no second purchase,
23281,105.5,2013-08-19 10:30:00,1,149.19953083036154
23282,0.0,2013-01-20 23:15:00,no second purchase,
23283,6.8,2013-02-25 00:45:00,51,11.43241006962224
23284,0.0,2013-01-20 18:00:00,no second purchase,
23285,0.0,2013-01-20 14:15:00,no second purchase,0.0
23286,0.0,2013-01-20 09:00:00,no second purchase,
23287,0.0,2013-01-20 09:30:00,no second purchase,
23289,0.0,2013-01-20 10:00:00,no second purchase,
23290,0.0,2013-01-20 22:00:00,no second purchase,0.0
23291,0.0,2013-01-20 23:00:00,no second purchase,
23293,0.0,2013-01-21 07:30:00,no second purchase,
23294,0.0,2013-01-20 17:30:00,no second purchase,
23295,28.0,2013-03-18 14:45:00,11,39.59797974644666
23296,0.0,2013-01-20 18:30:00,no second purchase,
23297,0.0,2013-01-20 19:30:00,no second purchase,
23298,0.0,2013-01-27 23:45:00,no second purchase,
23299,0.0,2013-01-21 06:00:00,no second purchase,
23300,5.5,2013-02-01 13:00:00,67,7.7781745930520225
23302,0.0,2013-01-20 23:00:00,no second purchase,
23303,0.5,2013-01-21 21:15:00,764,0.7071067811865476
23304,0.0,2013-01-21 18:30:00,no second purchase,
23306,0.0,2013-01-27 09:30:00,no second purchase,0.0
23307,0.0,2013-01-20 15:00:00,no second purchase,
23309,0.0,2013-01-20 16:30:00,no second purchase,
23310,0.0,2013-01-21 22:15:00,no second purchase,0.0
23311,0.0,2013-01-20 17:00:00,no second purchase,
23313,0.0,2013-01-20 14:00:00,no second purchase,
23314,0.0,2013-01-21 05:15:00,no second purchase,
23315,33.5,2013-03-29 04:00:00,9,47.37615433949868
23316,0.0,2013-01-21 00:30:00,no second purchase,
23317,0.0,2013-01-20 23:15:00,no second purchase,
23319,81.33333333333333,2013-09-23 05:00:00,1,139.14500829470433
23320,0.0,2013-01-20 18:30:00,no second purchase,
23321,0.0,2013-01-21 11:30:00,no second purchase,
23322,5.5,2013-01-20 21:15:00,69,7.7781745930520225
23323,9.4,2013-11-10 05:30:00,9,12.957756297903664
23324,0.0,2013-01-20 17:00:00,no second purchase,
23325,0.0,2013-01-20 17:15:00,no second purchase,
23327,0.0,2013-01-20 23:45:00,no second purchase,
23328,141.5,2013-10-31 03:30:00,0,200.11121907579295
23329,0.0,2013-01-21 00:30:00,no second purchase,
23330,0.0,2013-01-20 17:45:00,no second purchase,
23331,0.0,2013-01-20 16:45:00,no second purchase,
23332,0.0,2013-01-25 18:45:00,no second purchase,
23333,0.0,2013-01-21 19:00:00,no second purchase,0.0
23335,0.0,2013-01-20 18:00:00,no second purchase,
23336,17.272727272727273,2013-08-03 06:00:00,10,20.411226857251425
23337,0.0,2013-01-21 03:15:00,no second purchase,
23338,0.0,2013-01-21 10:00:00,no second purchase,
23339,8.333333333333334,2013-03-14 00:30:00,39,16.717256553234645
23340,42.666666666666664,2013-06-01 11:00:00,5,73.90083445627211
23342,0.0,2013-01-21 18:30:00,no second purchase,
23343,0.0,2013-01-20 20:30:00,no second purchase,
23344,38.5,2013-04-08 18:00:00,7,54.44722215136416
23345,28.75,2013-05-18 04:00:00,9,52.25817320445355
23346,0.0,2013-01-21 08:30:00,no second purchase,
23347,0.0,2013-01-21 04:30:00,no second purchase,
23348,2.0,2013-02-02 11:15:00,185,2.345207879911715
23349,0.0,2013-01-21 00:45:00,no second purchase,
23350,24.166666666666668,2013-06-19 12:00:00,9,51.07021310574949
23352,0.0,2013-01-21 04:30:00,no second purchase,
23353,45.75,2013-07-25 01:00:00,4,56.98172221569533
23354,0.0,2013-01-21 21:45:00,no second purchase,
23355,0.0,2013-01-21 04:00:00,no second purchase,
23356,0.0,2013-01-21 07:00:00,no second purchase,
23357,0.0,2013-01-21 04:30:00,no second purchase,
23358,0.0,2013-01-21 08:15:00,no second purchase,
23359,0.0,2013-01-21 07:45:00,no second purchase,
23360,0.0,2013-01-21 07:30:00,no second purchase,
23363,0.0,2013-01-26 23:15:00,no second purchase,0.0
23364,0.0,2013-01-21 11:45:00,no second purchase,
23365,17.5,2013-02-25 12:15:00,19,24.748737341529164
23366,0.0,2013-01-21 13:00:00,no second purchase,
23367,0.0,2013-01-21 13:30:00,no second purchase,
23368,39.5,2013-04-11 06:00:00,7,55.86143571373726
23369,15.833333333333334,2013-04-27 23:45:00,18,20.05409351396035
23370,9.5,2013-02-11 07:30:00,38,13.435028842544403
23371,0.0,2013-01-21 15:00:00,no second purchase,
23373,0.0,2013-01-21 16:30:00,no second purchase,
23374,0.0,2013-01-21 15:30:00,no second purchase,
23375,0.0,2013-01-22 00:30:00,no second purchase,
23377,0.18181818181818182,2013-02-17 08:30:00,1957,0.40451991747794525
23378,0.0,2013-01-21 14:30:00,no second purchase,
23379,0.0,2013-01-22 00:30:00,no second purchase,
23381,0.0,2013-01-21 19:45:00,no second purchase,
23382,0.0,2013-01-21 15:45:00,no second purchase,
23383,0.0,2013-01-21 16:00:00,no second purchase,
23386,0.0,2013-01-21 22:30:00,no second purchase,
23387,0.0,2013-01-21 18:00:00,no second purchase,
23389,0.0,2013-01-22 08:30:00,no second purchase,
23391,0.0,2013-01-21 19:30:00,no second purchase,
23392,141.5,2013-11-01 23:30:00,0,200.11121907579295
23393,0.0,2013-01-22 03:30:00,no second purchase,
23395,20.444444444444443,2013-08-25 04:30:00,8,27.023652191696403
23397,95.33333333333333,2013-11-06 15:00:00,0,145.65827588342975
23398,0.0,2013-01-22 17:30:00,no second purchase,0.0
23399,0.3333333333333333,2013-01-24 02:30:00,1140,0.5773502691896258
23400,23.583333333333332,2013-11-08 17:30:00,3,34.66845129439034
23402,0.0,2013-01-24 05:15:00,no second purchase,
23403,0.0,2013-01-25 21:00:00,no second purchase,
23404,0.0,2013-01-22 20:00:00,no second purchase,
23406,63.666666666666664,2013-08-01 21:45:00,2,109.40901851919399
23408,0.0,2013-01-22 08:30:00,no second purchase,
23410,0.0,2013-01-22 07:00:00,no second purchase,
23411,12.333333333333334,2013-05-19 10:30:00,21,26.87005768508881
23412,0.0,2013-01-22 02:15:00,no second purchase,
23413,69.0,2013-11-16 10:30:00,1,91.51320487594491
23414,0.0,2013-01-22 00:45:00,no second purchase,
23415,0.0,2013-01-22 07:45:00,no second purchase,
23416,0.0,2013-01-22 09:30:00,no second purchase,0.0
23417,0.0,2013-01-22 06:00:00,no second purchase,
23419,0.0,2013-01-22 08:15:00,no second purchase,
23420,0.0,2013-01-22 09:15:00,no second purchase,
23421,0.0,2013-01-22 13:45:00,no second purchase,0.0
23422,0.0,2013-01-22 09:00:00,no second purchase,
23423,0.0,2013-01-22 15:30:00,no second purchase,
23424,0.0,2013-01-22 13:30:00,no second purchase,
23425,0.0,2013-01-23 06:45:00,no second purchase,
23427,0.0,2013-01-22 17:00:00,no second purchase,
23428,0.0,2013-07-31 11:00:00,no second purchase,
23429,30.5,2013-03-24 19:30:00,10,43.1335136523794
23430,0.0,2013-01-22 17:15:00,no second purchase,
23431,0.0,2013-01-22 16:00:00,no second purchase,
23432,26.9,2013-10-21 07:00:00,4,75.70035960578024
23433,125.5,2013-10-15 04:15:00,0,177.48380207782344
23434,0.0,2013-01-27 12:30:00,no second purchase,
23435,5.5,2013-02-03 18:15:00,67,7.7781745930520225
23436,0.0,2013-01-22 17:00:00,no second purchase,
23437,0.0,2013-02-04 16:30:00,no second purchase,
23438,0.0,2013-01-22 17:30:00,no second purchase,
23439,0.0,2013-01-23 14:30:00,no second purchase,0.0
23440,0.0,2013-01-28 03:45:00,no second purchase,
23441,12.0,2013-02-15 20:30:00,29,16.97056274847714
23442,1.5,2013-01-29 08:30:00,249,2.1213203435596424
23443,0.0,2013-01-22 21:15:00,no second purchase,
23444,0.0,2013-01-22 20:00:00,no second purchase,
23445,0.0,2013-01-22 17:00:00,no second purchase,
23446,0.0,2013-01-23 03:00:00,no second purchase,
23447,0.0,2013-01-23 12:00:00,no second purchase,
23448,0.0,2013-01-22 19:15:00,no second purchase,
23450,0.0,2013-01-22 19:15:00,no second purchase,
23451,17.75,2013-06-17 12:15:00,13,25.403880468486363
23452,1.0,2013-01-27 06:00:00,376,1.7320508075688772
23454,0.0,2013-01-22 18:45:00,no second purchase,
23461,33.2,2013-07-09 07:15:00,6,66.17174623659255
23462,48.0,2013-09-22 07:15:00,2,45.53570028010989
23463,0.0,2013-01-23 17:00:00,no second purchase,
23464,0.0,2013-01-23 03:00:00,no second purchase,
23466,0.0,2013-01-24 06:30:00,no second purchase,
23467,0.0,2013-01-25 06:00:00,no second purchase,0.0
23468,0.0,2013-01-24 21:00:00,no second purchase,
23469,0.0,2013-01-23 07:30:00,no second purchase,0.0
23470,133.0,2013-10-17 04:45:00,0,188.09040379562165
23472,0.0,2013-01-23 03:30:00,no second purchase,
23473,43.285714285714285,2013-11-24 00:15:00,1,43.49603156501478
23475,0.0,2013-01-23 06:00:00,no second purchase,
23476,23.666666666666668,2013-11-08 12:00:00,3,31.473894906828114
23477,0.0,2013-01-23 07:00:00,no second purchase,
23480,0.0,2013-01-23 08:15:00,no second purchase,
23481,2.5,2013-01-28 09:00:00,150,3.5355339059327378
23483,26.0,2013-04-12 13:30:00,11,45.033320996790806
23484,0.0,2013-01-23 09:30:00,no second purchase,
23485,12.5,2013-02-18 09:00:00,28,17.67766952966369
23486,0.0,2013-01-23 17:00:00,no second purchase,
23488,15.909090909090908,2013-07-20 16:30:00,12,23.372866942052895
23489,7.0,2013-02-06 19:30:00,52,9.899494936611665
23490,20.285714285714285,2013-06-16 14:45:00,11,20.965958804009624
23491,0.0,2013-01-23 17:30:00,no second purchase,
23492,67.0,2013-10-19 15:45:00,1,133.3341666640625
23493,0.0,2013-01-23 14:30:00,no second purchase,
23494,0.0,2013-01-23 11:45:00,no second purchase,
23495,0.0,2013-01-25 10:00:00,no second purchase,
23496,2.5,2013-01-30 00:30:00,149,3.5355339059327378
23497,0.0,2013-02-01 00:00:00,no second purchase,
23499,0.0,2013-02-03 04:00:00,no second purchase,
23500,0.0,2013-01-23 12:30:00,no second purchase,
23502,17.333333333333332,2013-03-19 04:00:00,18,25.813433195399124
23503,96.5,2013-08-05 14:00:00,1,136.47160876900367
23505,7.0,2013-02-24 17:30:00,49,12.701705922171767
23507,0.0,2013-02-03 04:00:00,no second purchase,
23508,0.0,2013-01-23 22:00:00,no second purchase,
23509,0.0,2013-01-23 19:00:00,no second purchase,
23510,0.0,2013-01-23 13:45:00,no second purchase,
23511,0.0,2013-01-24 20:00:00,no second purchase,
23512,0.0,2013-01-23 18:45:00,no second purchase,0.0
23513,68.5,2013-10-26 09:30:00,1,82.47221754425345
23514,0.0,2013-01-24 09:00:00,no second purchase,
23515,0.0,2013-01-24 18:00:00,no second purchase,0.0
23516,0.0,2013-01-24 09:15:00,no second purchase,0.0
23517,0.0,2013-01-23 21:00:00,no second purchase,
23518,0.0,2013-01-24 16:00:00,no second purchase,
23519,0.0,2013-01-24 04:00:00,no second purchase,
23521,0.0,2013-01-23 17:30:00,no second purchase,
23522,0.0,2013-01-25 12:30:00,no second purchase,
23523,0.0,2013-01-24 06:30:00,no second purchase,
23524,0.0,2013-01-23 18:15:00,no second purchase,
23525,0.0,2013-01-23 21:00:00,no second purchase,
23526,0.0,2013-01-24 04:00:00,no second purchase,
23527,27.2,2013-06-10 07:30:00,8,36.07907981088209
23528,0.16666666666666666,2013-01-28 08:30:00,2255,0.408248290463863
23529,0.5,2013-01-25 19:15:00,756,0.7071067811865476
23530,48.75,2013-08-08 17:30:00,3,42.71904337256005
23531,0.0,2013-01-24 10:45:00,no second purchase,
23532,0.0,2013-01-24 09:45:00,no second purchase,
23533,0.0,2013-01-24 05:00:00,no second purchase,
23534,0.0,2013-01-24 04:30:00,no second purchase,
23535,0.0,2013-01-25 22:00:00,no second purchase,
23536,0.0,2013-05-18 18:15:00,no second purchase,
23537,0.0,2013-01-23 22:00:00,no second purchase,
23538,0.0,2013-01-24 05:45:00,no second purchase,
23539,0.0,2013-01-24 05:00:00,no second purchase,
23541,125.0,2013-10-02 11:30:00,1,176.7766952966369
23542,65.0,2013-08-08 18:00:00,2,110.85576214162258
23544,0.0,2013-01-26 00:00:00,no second purchase,
23546,0.0,2013-01-24 08:00:00,no second purchase,
23547,0.0,2013-01-24 10:00:00,no second purchase,
23548,0.0,2013-01-25 03:30:00,no second purchase,
23549,0.0,2013-01-24 10:00:00,no second purchase,
23550,4.666666666666667,2013-02-08 16:15:00,78,4.041451884327381
23551,0.0,2013-01-24 16:30:00,no second purchase,
23552,0.0,2013-01-25 06:15:00,no second purchase,
23553,0.0,2013-01-24 11:00:00,no second purchase,
23555,0.0,2013-01-25 03:00:00,no second purchase,
23557,34.166666666666664,2013-08-22 00:15:00,4,44.98629420908847
23558,9.714285714285714,2013-03-31 11:00:00,32,9.945087325145108
23559,6.333333333333333,2013-02-13 21:15:00,56,7.094598884597588
23560,0.0,2013-01-24 18:30:00,no second purchase,
23561,0.0,2013-01-24 16:15:00,no second purchase,
23563,0.0,2013-01-26 20:00:00,no second purchase,
23565,0.25,2013-01-27 07:30:00,1507,0.5
23566,0.0,2013-01-24 15:00:00,no second purchase,
23567,0.0,2013-01-29 03:30:00,no second purchase,
23568,0.0,2013-01-24 21:30:00,no second purchase,
23569,0.0,2013-01-24 17:30:00,no second purchase,
23570,43.0,2013-06-03 09:30:00,5,38.97435053981015
23572,0.0,2013-01-25 13:00:00,no second purchase,
23573,50.0,2013-08-13 07:00:00,3,58.81042991397586
23574,0.0,2013-01-24 22:00:00,no second purchase,
23576,0.0,2013-01-24 21:30:00,no second purchase,
23577,64.33333333333333,2013-08-06 08:30:00,2,75.19530127164418
23580,0.25,2013-01-27 07:30:00,1507,0.5
23581,0.0,2013-01-25 03:30:00,no second purchase,0.0
23582,67.66666666666667,2013-08-18 14:00:00,2,94.78572325689841
23584,0.0,2013-01-25 12:30:00,no second purchase,0.0
23585,8.571428571428571,2013-03-28 09:45:00,36,14.9984126144196
23587,0.0,2013-01-25 05:30:00,no second purchase,
23590,0.0,2013-01-26 02:00:00,no second purchase,
23592,0.0,2013-01-24 23:45:00,no second purchase,
23594,0.0,2013-01-25 13:00:00,no second purchase,
23595,0.0,2013-01-25 03:00:00,no second purchase,
23596,0.0,2013-01-25 06:00:00,no second purchase,
23597,0.0,2013-01-25 09:00:00,no second purchase,
23598,0.0,2013-01-25 03:00:00,no second purchase,
23600,0.0,2013-01-25 14:00:00,no second purchase,
23601,0.0,2013-01-27 07:00:00,no second purchase,
23602,0.0,2013-01-25 08:00:00,no second purchase,
23604,0.0,2013-01-25 15:30:00,no second purchase,
23605,0.0,2013-01-25 11:00:00,no second purchase,
23609,0.0,2013-01-25 11:15:00,no second purchase,
23610,0.0,2013-01-31 03:00:00,no second purchase,
23611,0.0,2013-01-25 17:00:00,no second purchase,
23612,0.5,2013-01-27 08:00:00,753,0.7071067811865476
23613,0.0,2013-01-30 17:45:00,no second purchase,0.0
23617,0.0,2013-01-25 20:30:00,no second purchase,
23618,0.0,2013-01-26 00:30:00,no second purchase,
23620,0.0,2013-01-27 05:00:00,no second purchase,
23622,0.0,2013-01-26 04:30:00,no second purchase,
23623,0.0,2013-01-25 17:00:00,no second purchase,
23625,0.0,2013-01-25 19:45:00,no second purchase,
23626,1.5,2013-01-28 18:30:00,250,2.1213203435596424
23627,0.0,2013-01-28 06:00:00,no second purchase,
23628,0.0,2013-01-25 22:45:00,no second purchase,
23629,7.5,2013-02-10 14:15:00,48,10.606601717798213
23630,34.5,2013-11-02 03:45:00,2,41.1929258836653
23631,61.0,2013-09-28 21:15:00,2,84.05157147053627
23632,0.0,2013-01-25 16:15:00,no second purchase,
23633,0.0,2013-01-25 23:30:00,no second purchase,0.0
23634,0.0,2013-01-25 20:15:00,no second purchase,
23635,0.0,2013-02-16 23:15:00,no second purchase,
23637,0.0,2013-02-03 08:00:00,no second purchase,
23638,1.5,2013-01-29 03:15:00,250,2.1213203435596424
23639,0.0,2013-01-27 07:45:00,no second purchase,
23641,0.0,2013-01-25 22:30:00,no second purchase,
23643,0.0,2013-01-26 07:30:00,no second purchase,
23644,2.0,2013-02-05 09:15:00,183,3.366501646120693
23646,3.5,2013-02-02 12:30:00,105,4.949747468305833
23647,0.0,2013-01-25 18:15:00,no second purchase,
23648,11.0,2013-02-17 13:30:00,32,15.556349186104045
23650,20.0,2013-03-07 15:15:00,16,28.284271247461902
23651,0.0,2013-01-26 08:30:00,no second purchase,
23652,30.666666666666668,2013-04-29 18:30:00,9,35.13308032799477
23653,0.5,2013-01-27 17:45:00,753,0.7071067811865476
23654,0.0,2013-01-26 04:00:00,no second purchase,
23655,0.0,2013-01-25 19:15:00,no second purchase,0.0
23656,0.0,2013-01-25 19:00:00,no second purchase,
23657,47.333333333333336,2013-11-08 01:15:00,1,72.46424405640802
23659,141.5,2013-11-06 02:30:00,0,200.11121907579295
23660,0.0,2013-01-28 14:30:00,no second purchase,0.0
23661,0.0,2013-01-25 20:15:00,no second purchase,
23662,0.0,2013-01-25 22:30:00,no second purchase,
23663,0.0,2013-01-26 07:00:00,no second purchase,
23665,0.0,2013-01-26 01:15:00,no second purchase,
23666,0.0,2013-01-26 06:00:00,no second purchase,
23668,0.0,2013-01-26 00:00:00,no second purchase,
23669,0.0,2013-01-26 09:15:00,no second purchase,0.0
23670,0.0,2013-01-25 21:45:00,no second purchase,
23671,0.0,2013-01-26 04:00:00,no second purchase,
23673,0.0,2013-01-26 03:00:00,no second purchase,
23674,58.0,2013-05-24 04:00:00,4,82.02438661763951
23675,0.0,2013-01-25 23:00:00,no second purchase,
23676,0.0,2013-01-26 11:00:00,no second purchase,
23678,0.0,2013-01-26 22:30:00,no second purchase,0.0
23679,0.0,2013-01-26 04:45:00,no second purchase,
23680,0.0,2013-01-26 09:00:00,no second purchase,
