id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,duration,km
146883,29666,87,NA,1,NA,NA,15.0,161.0,2013-05-28 06:00:00,5/29/2013 6:00,1,0,4/30/2013 17:01,12.97677,77.5727,Not Entered,Not Entered,0,NA,NA
146915,2936,12,NA,1,NA,NA,15.0,192.0,2013-05-03 03:00:00,5/5/2013 3:00,0,0,4/30/2013 20:44,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
147061,24359,87,NA,1,NA,NA,15.0,125.0,2013-05-03 22:30:00,5/5/2013 22:30,0,0,5/1/2013 18:34,12.926098,77.681121,Not Entered,Not Entered,0,NA,NA
147062,24359,86,NA,1,NA,NA,15.0,125.0,2013-05-03 22:30:00,5/5/2013 22:30,0,0,5/1/2013 18:36,12.926098,77.681121,Not Entered,Not Entered,0,NA,NA
147211,29847,12,NA,1,NA,NA,15.0,113.0,2013-05-06 07:00:00,5/8/2013 0:00,1,0,5/2/2013 19:39,12.96298,77.71229,Not Entered,Not Entered,0,NA,NA
147214,29849,65,NA,1,NA,NA,1.0,168.0,2013-05-04 06:00:00,5/4/2013 6:00,1,0,5/2/2013 20:14,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
147238,29859,12,NA,1,NA,NA,15.0,49.0,2013-05-03 08:00:00,Not Entered,1,0,5/2/2013 22:10,12.92415,77.67229,Not Entered,Not Entered,0,NA,NA
147274,29870,85,NA,1,NA,NA,1.0,55.0,2013-05-03 11:15:00,5/6/2013 11:15,1,0,5/3/2013 7:42,12.97943,77.66125,Not Entered,Not Entered,0,NA,NA
147293,29880,12,NA,1,NA,NA,15.0,132.0,2013-05-04 01:00:00,5/5/2013 0:00,1,0,5/3/2013 10:08,12.969368,77.641302,Not Entered,Not Entered,0,NA,NA
147309,29886,87,NA,1,NA,NA,15.0,32.0,2013-05-04 08:30:00,5/4/2013 8:30,0,0,5/3/2013 11:44,13.00037,77.72746,Not Entered,Not Entered,0,NA,NA
147312,29887,12,NA,1,NA,NA,15.0,32.0,2013-05-04 06:30:00,5/4/2013 6:30,0,0,5/3/2013 12:01,13.05845,77.64075,Not Entered,Not Entered,0,NA,NA
147330,29900,65,NA,1,NA,NA,15.0,24.0,2013-05-03 16:30:00,5/3/2013 16:30,0,0,5/3/2013 13:33,12.99789,77.61488,Not Entered,Not Entered,0,NA,NA
147338,25638,87,NA,1,NA,NA,15.0,32.0,2013-05-04 04:00:00,5/5/2013 0:00,1,0,5/3/2013 13:52,13.03289,77.59194,Not Entered,Not Entered,0,NA,NA
147367,29913,54,NA,1,NA,NA,15.0,51.0,2013-05-26 06:00:00,5/30/2013 6:00,0,0,5/3/2013 15:46,13.07799,77.50576,Not Entered,Not Entered,0,NA,NA
147382,29918,12,NA,1,NA,NA,15.0,32.0,2013-05-04 06:00:00,5/4/2013 0:00,0,0,5/3/2013 16:32,12.97672,77.64927,Not Entered,Not Entered,0,NA,NA
147411,29932,65,NA,1,NA,NA,15.0,55.0,2013-05-04 04:00:00,5/5/2013 0:00,1,0,5/3/2013 19:12,12.934634,77.611283,Not Entered,Not Entered,0,NA,NA
147418,29935,12,NA,1,NA,NA,15.0,108.0,2013-05-04 08:00:00,5/4/2013 0:00,0,0,5/3/2013 20:33,12.858833,77.589127,Not Entered,Not Entered,0,NA,NA
147419,29936,12,NA,1,NA,NA,15.0,32.0,2013-05-04 14:00:00,5/4/2013 0:00,0,0,5/3/2013 20:43,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
147434,29941,12,NA,1,NA,NA,15.0,172.0,2013-05-04 06:30:00,5/4/2013 6:30,0,0,5/3/2013 22:33,12.953434,77.70651,Not Entered,Not Entered,0,NA,NA
147511,29676,65,NA,1,NA,NA,15.0,62.0,2013-05-05 06:00:00,5/6/2013 0:00,0,0,5/4/2013 14:00,12.93022,77.56039,Not Entered,Not Entered,0,NA,NA
147534,29998,12,NA,1,NA,NA,1.0,190.0,2013-05-09 10:00:00,5/9/2013 10:00,1,0,5/4/2013 16:17,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
147570,30013,87,NA,1,NA,NA,1.0,55.0,2013-05-25 06:00:00,5/26/2013 6:00,1,0,5/4/2013 20:17,12.92768,77.62664,Not Entered,Not Entered,0,NA,NA
147575,22454,12,NA,1,NA,NA,15.0,32.0,2013-05-05 07:00:00,5/5/2013 0:00,0,0,5/4/2013 20:42,12.92415,77.67229,Not Entered,Not Entered,0,NA,NA
147592,30022,12,NA,1,NA,NA,15.0,108.0,2013-05-05 06:00:00,5/5/2013 0:00,0,0,5/4/2013 22:57,12.9744,77.69183,Not Entered,Not Entered,0,NA,NA
147604,27732,87,NA,1,NA,NA,1.0,146.0,2013-05-10 06:30:00,5/12/2013 6:30,1,0,5/5/2013 8:35,12.925568,77.580568,Not Entered,Not Entered,0,NA,NA
147611,30036,65,NA,1,NA,NA,15.0,161.0,2013-05-06 05:30:00,5/7/2013 0:00,0,0,5/5/2013 9:26,13.017436,77.64458,Not Entered,Not Entered,0,NA,NA
147733,30109,12,NA,1,NA,NA,15.0,32.0,2013-05-06 08:30:00,5/6/2013 0:00,1,0,5/5/2013 23:21,12.9334,77.62652,Not Entered,Not Entered,0,NA,NA
147772,14197,65,NA,1,NA,NA,15.0,32.0,2013-05-07 06:00:00,5/7/2013 0:00,1,0,5/6/2013 12:18,12.870296,77.537457,Not Entered,Not Entered,0,NA,NA
147782,27732,87,NA,1,NA,NA,15.0,146.0,2013-05-10 06:30:00,5/12/2013 6:30,0,0,5/6/2013 13:14,12.925568,77.580568,Not Entered,Not Entered,0,NA,NA
147820,30157,12,NA,1,NA,NA,15.0,13.0,2013-05-10 06:30:00,5/13/2013 6:30,0,0,5/6/2013 18:01,12.999874,77.67812,Not Entered,Not Entered,0,NA,NA
147826,30162,85,NA,1,NA,NA,15.0,152.0,2013-05-08 13:45:00,5/8/2013 13:45,0,0,5/6/2013 18:33,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
147829,30166,12,NA,1,NA,NA,15.0,55.0,2013-05-07 08:30:00,5/11/2013 0:00,0,0,5/6/2013 18:54,12.96634,77.60709,Not Entered,Not Entered,0,NA,NA
147860,20033,24,NA,1,NA,NA,15.0,32.0,2013-05-07 04:00:00,5/7/2013 0:00,1,0,5/6/2013 22:58,12.912799,77.589784,Not Entered,Not Entered,0,NA,NA
147861,20033,24,NA,1,NA,NA,15.0,32.0,2013-05-07 06:30:00,5/7/2013 0:00,1,0,5/6/2013 23:03,12.900648,77.589183,Not Entered,Not Entered,0,NA,NA
147866,30179,12,NA,1,NA,NA,15.0,191.0,2013-05-07 08:00:00,5/7/2013 0:00,0,0,5/7/2013 0:39,12.92415,77.67229,Not Entered,Not Entered,0,NA,NA
147881,20033,65,NA,1,NA,NA,15.0,164.0,2013-05-07 10:00:00,5/7/2013 10:00,0,0,5/7/2013 8:12,12.900648,77.589183,Not Entered,Not Entered,0,NA,NA
147909,30200,65,NA,1,NA,NA,15.0,110.0,2013-05-08 06:00:00,5/8/2013 0:00,0,0,5/7/2013 12:14,12.9119,77.54682,Not Entered,Not Entered,0,NA,NA
147946,13824,87,NA,1,NA,NA,15.0,55.0,2013-05-09 00:45:00,5/10/2013 0:45,0,0,5/7/2013 15:46,12.919199,77.60931,Not Entered,Not Entered,0,NA,NA
148038,30263,12,NA,1,NA,NA,15.0,32.0,2013-05-09 08:00:00,5/9/2013 0:00,0,0,5/8/2013 11:15,12.92645,77.61206,Not Entered,Not Entered,0,NA,NA
148050,30267,24,NA,1,NA,NA,1.0,44.0,2013-05-10 13:00:00,5/10/2013 13:00,1,0,5/8/2013 11:59,12.97896,77.67345,Not Entered,Not Entered,0,NA,NA
148064,30276,65,NA,1,NA,NA,1.0,32.0,2013-05-11 06:45:00,5/11/2013 6:45,1,0,5/8/2013 14:32,12.958808,77.649047,Not Entered,Not Entered,0,NA,NA
148090,21377,54,NA,1,NA,NA,15.0,29.0,2013-05-11 10:30:00,5/14/2013 0:00,1,0,5/8/2013 17:39,12.95641,77.64076,Not Entered,Not Entered,0,NA,NA
148163,29889,28,NA,1,NA,NA,15.0,32.0,2013-05-09 11:00:00,5/9/2013 11:00,0,0,5/9/2013 9:40,13.05121,77.54113,Not Entered,Not Entered,0,NA,NA
148170,13001,12,NA,1,NA,NA,15.0,32.0,2013-05-10 06:00:00,5/10/2013 0:00,1,0,5/9/2013 10:15,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
148175,30339,12,NA,1,NA,NA,15.0,44.0,2013-05-12 02:30:00,5/12/2013 0:00,0,0,5/9/2013 10:54,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148193,30347,12,NA,1,NA,NA,15.0,149.0,2013-05-10 08:00:00,5/10/2013 0:00,1,0,5/9/2013 12:46,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148224,30369,54,NA,1,NA,NA,15.0,32.0,2013-05-11 06:00:00,5/11/2013 0:00,1,0,5/9/2013 17:34,12.97677,77.5727,Not Entered,Not Entered,0,NA,NA
148226,30369,54,NA,1,NA,NA,15.0,32.0,2013-05-11 06:00:00,5/11/2013 0:00,0,0,5/9/2013 17:41,12.89724,77.61065,Not Entered,Not Entered,0,NA,NA
148251,4985,87,NA,1,NA,NA,1.0,55.0,2013-05-21 07:30:00,5/25/2013 7:30,1,0,5/9/2013 20:13,12.970926,77.647321,Not Entered,Not Entered,0,NA,NA
148295,30399,12,NA,1,NA,NA,1.0,32.0,2013-05-10 07:00:00,5/10/2013 7:00,1,0,5/10/2013 1:26,12.919199,77.60931,Not Entered,Not Entered,0,NA,NA
148303,30404,12,NA,1,NA,NA,1.0,160.0,2013-05-11 08:00:00,5/11/2013 8:00,1,0,5/10/2013 7:25,12.89406,77.56452,Not Entered,Not Entered,0,NA,NA
148316,30393,65,NA,1,NA,NA,15.0,75.0,2013-05-11 07:30:00,5/11/2013 0:00,0,0,5/10/2013 7:51,12.908993,77.6889,Not Entered,Not Entered,0,NA,NA
148404,30444,12,NA,1,NA,NA,15.0,55.0,2013-05-13 15:15:00,5/15/2013 15:15,1,0,5/10/2013 13:26,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148426,30457,87,NA,1,NA,NA,15.0,29.0,2013-05-11 06:15:00,5/13/2013 0:00,1,0,5/10/2013 16:07,13.03386,77.51269,Not Entered,Not Entered,0,NA,NA
148433,30460,87,NA,1,NA,NA,15.0,131.0,2013-05-11 00:00:00,5/12/2013 0:00,0,0,5/10/2013 16:40,12.92415,77.67229,Not Entered,Not Entered,0,NA,NA
148470,30481,85,NA,1,NA,NA,1.0,32.0,2013-05-17 11:30:00,5/19/2013 11:30,1,0,5/10/2013 19:31,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148529,30509,28,NA,1,NA,NA,15.0,89.0,2013-05-11 03:00:00,5/12/2013 3:00,0,0,5/11/2013 2:09,12.9744,77.69183,Not Entered,Not Entered,0,NA,NA
148547,30518,12,NA,1,NA,NA,15.0,32.0,2013-05-12 23:30:00,5/12/2013 23:30,0,0,5/11/2013 8:22,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148593,30547,12,NA,1,NA,NA,1.0,29.0,2013-05-15 07:00:00,5/17/2013 7:00,1,0,5/11/2013 11:59,13.012419,77.555151,Not Entered,Not Entered,0,NA,NA
148606,19798,24,NA,1,NA,NA,15.0,146.0,2013-05-11 15:30:00,5/12/2013 15:30,0,0,5/11/2013 12:39,12.95431,77.6553,Not Entered,Not Entered,0,NA,NA
148614,30558,85,NA,1,NA,NA,1.0,64.0,2013-05-17 00:30:00,1/1/1970 0:30,0,1,5/11/2013 13:05,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148643,30580,12,NA,1,NA,NA,15.0,29.0,2013-05-18 04:30:00,5/19/2013 4:30,0,0,5/11/2013 15:52,12.979949,77.642913,Not Entered,Not Entered,0,NA,NA
148645,14198,87,NA,1,NA,NA,15.0,160.0,2013-05-12 03:30:00,5/12/2013 0:00,0,0,5/11/2013 16:02,12.94788,77.67092,Not Entered,Not Entered,0,NA,NA
148650,21750,24,NA,1,NA,NA,15.0,29.0,2013-05-12 04:00:00,5/13/2013 0:00,0,0,5/11/2013 16:09,12.99682,77.60436,Not Entered,Not Entered,0,NA,NA
148676,30595,54,NA,1,NA,NA,15.0,184.0,2013-06-08 07:00:00,6/11/2013 0:00,0,0,5/11/2013 17:44,12.97677,77.5727,Not Entered,Not Entered,0,NA,NA
148705,30612,12,NA,1,NA,NA,15.0,24.0,2013-05-12 07:00:00,5/12/2013 0:00,0,0,5/11/2013 20:09,13.03064,77.6491,Not Entered,Not Entered,0,NA,NA
148783,868,12,NA,1,NA,NA,15.0,11.0,2013-05-12 08:00:00,5/12/2013 8:00,0,0,5/12/2013 7:02,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
148826,30691,28,NA,1,NA,NA,15.0,44.0,2013-05-13 00:30:00,5/13/2013 0:00,1,0,5/12/2013 10:47,12.916669,77.592398,Not Entered,Not Entered,0,NA,NA
148828,30694,65,NA,1,NA,NA,15.0,161.0,2013-05-12 15:00:00,5/13/2013 0:00,1,0,5/12/2013 11:01,12.78091,77.77131,Not Entered,Not Entered,0,NA,NA
148836,30697,87,NA,1,NA,NA,15.0,121.0,2013-05-31 06:00:00,6/1/2013 6:00,0,0,5/12/2013 11:22,12.849482,77.663187,Not Entered,Not Entered,0,NA,NA
148875,30721,65,NA,1,NA,NA,15.0,4.0,2013-05-12 19:30:00,5/13/2013 19:30,0,0,5/12/2013 15:07,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148931,30499,12,NA,1,NA,NA,15.0,32.0,2013-05-13 08:00:00,5/13/2013 0:00,0,0,5/12/2013 20:00,12.97677,77.5727,Not Entered,Not Entered,0,NA,NA
148932,22251,10,NA,1,NA,NA,15.0,190.0,2013-05-13 08:00:00,5/13/2013 8:00,0,0,5/12/2013 20:04,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
148937,30752,87,NA,1,NA,NA,15.0,32.0,2013-05-13 07:00:00,5/13/2013 0:00,1,0,5/12/2013 20:32,12.99319,77.54472,Not Entered,Not Entered,0,NA,NA
148943,30755,54,NA,1,NA,NA,1.0,32.0,2013-05-13 06:30:00,5/13/2013 6:30,1,0,5/12/2013 20:54,12.9744,77.69183,Not Entered,Not Entered,0,NA,NA
148975,30779,12,NA,1,NA,NA,15.0,55.0,2013-05-19 12:00:00,5/19/2013 0:00,1,0,5/13/2013 2:47,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149090,30834,12,NA,1,NA,NA,15.0,189.0,2013-05-14 04:00:00,5/14/2013 0:00,1,0,5/13/2013 18:09,12.95871,77.56337,Not Entered,Not Entered,0,NA,NA
149092,30835,12,NA,1,NA,NA,15.0,55.0,2013-05-14 06:00:00,5/15/2013 0:00,1,0,5/13/2013 18:16,12.92415,77.67229,Not Entered,Not Entered,0,NA,NA
149133,30853,54,NA,1,NA,NA,15.0,32.0,2013-05-14 01:45:00,5/14/2013 0:00,1,0,5/13/2013 22:53,Not Entered,,Not Entered,Not Entered,0,NA,NA
149161,30868,12,NA,1,NA,NA,15.0,113.0,2013-05-23 06:00:00,5/23/2013 6:00,0,0,5/14/2013 8:25,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149172,30877,28,NA,1,NA,NA,15.0,32.0,2013-05-22 15:30:00,Not Entered,1,0,5/14/2013 10:12,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149178,30880,65,NA,1,NA,NA,15.0,132.0,2013-05-14 13:00:00,5/14/2013 13:00,0,0,5/14/2013 10:56,12.958808,77.649047,Not Entered,Not Entered,0,NA,NA
149206,30896,12,NA,1,NA,NA,15.0,57.0,2013-05-20 06:00:00,5/28/2013 6:00,0,0,5/14/2013 12:37,12.88963,77.60119,Not Entered,Not Entered,0,NA,NA
149256,30922,65,NA,1,NA,NA,15.0,58.0,2013-05-19 10:45:00,5/19/2013 10:45,0,0,5/14/2013 17:47,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149269,30930,54,NA,1,NA,NA,15.0,29.0,2013-05-20 07:00:00,5/22/2013 0:00,0,0,5/14/2013 19:55,12.95431,77.6553,Not Entered,Not Entered,0,NA,NA
149276,22419,12,NA,1,NA,NA,15.0,55.0,2013-05-15 06:00:00,5/16/2013 0:00,0,0,5/14/2013 20:28,12.953434,77.70651,Not Entered,Not Entered,0,NA,NA
149285,30936,87,NA,1,NA,NA,15.0,55.0,2013-05-15 07:00:00,5/17/2013 7:00,0,0,5/14/2013 21:24,13.00037,77.72746,Not Entered,Not Entered,0,NA,NA
149286,30937,12,NA,1,NA,NA,15.0,55.0,2013-05-20 13:30:00,5/23/2013 0:00,0,0,5/14/2013 21:34,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149319,30956,12,NA,1,NA,NA,15.0,131.0,2013-05-25 04:00:00,5/26/2013 0:00,1,0,5/15/2013 9:18,13.01508,77.67796,Not Entered,Not Entered,0,NA,NA
149320,30957,12,NA,1,NA,NA,1.0,32.0,2013-05-17 18:00:00,5/17/2013 18:00,1,0,5/15/2013 9:28,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149362,1625,12,NA,1,NA,NA,15.0,55.0,2013-05-18 06:00:00,5/20/2013 6:00,0,0,5/15/2013 14:23,12.91028,77.64512,Not Entered,Not Entered,0,NA,NA
149419,31007,85,NA,1,NA,NA,15.0,32.0,2013-05-15 21:45:00,5/15/2013 21:45,0,0,5/15/2013 20:06,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149426,30404,12,NA,1,NA,NA,1.0,32.0,2013-05-18 08:00:00,5/18/2013 8:00,1,0,5/15/2013 20:54,12.870296,77.537457,Not Entered,Not Entered,0,NA,NA
149453,31022,85,NA,1,NA,NA,15.0,146.0,2013-05-16 06:00:00,5/16/2013 0:00,0,0,5/16/2013 0:52,12.91028,77.64512,Not Entered,Not Entered,0,NA,NA
149465,31031,65,NA,1,NA,NA,15.0,29.0,2013-05-19 11:30:00,5/19/2013 0:00,0,0,5/16/2013 8:43,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149481,31039,12,NA,1,NA,NA,1.0,162.0,2013-06-02 00:30:00,1/1/1970 0:30,1,0,5/16/2013 10:47,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149486,31041,65,NA,1,NA,NA,15.0,66.0,2013-05-20 06:00:00,5/20/2013 6:00,0,0,5/16/2013 11:16,12.99569,77.6835,Not Entered,Not Entered,0,NA,NA
149496,31044,12,NA,1,NA,NA,15.0,28.0,2013-05-17 08:00:00,5/17/2013 0:00,0,0,5/16/2013 11:51,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149519,31056,87,NA,1,NA,NA,15.0,13.0,2013-05-24 06:00:00,5/27/2013 0:00,1,0,5/16/2013 15:41,12.95431,77.6553,Not Entered,Not Entered,0,NA,NA
149544,29285,12,NA,1,NA,NA,1.0,32.0,2013-05-17 07:00:00,5/17/2013 7:00,1,0,5/16/2013 17:45,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
149547,18234,12,NA,1,NA,NA,15.0,32.0,2013-05-17 06:00:00,5/17/2013 0:00,1,0,5/16/2013 17:57,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
149552,2268,12,NA,1,NA,NA,15.0,64.0,2013-05-18 00:00:00,5/18/2013 0:00,1,0,5/16/2013 18:25,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
149553,31073,12,NA,1,NA,NA,15.0,41.0,2013-05-19 04:00:00,5/19/2013 4:00,0,0,5/16/2013 18:37,12.88963,77.60119,Not Entered,Not Entered,0,NA,NA
149614,31109,54,NA,1,NA,NA,15.0,61.0,2013-05-18 08:30:00,5/19/2013 8:30,1,0,5/17/2013 8:58,Not Entered,,Not Entered,Not Entered,0,NA,NA
149625,31115,12,NA,1,NA,NA,15.0,160.0,2013-05-18 00:00:00,5/21/2013 0:00,0,0,5/17/2013 10:19,12.94788,77.67092,Not Entered,Not Entered,0,NA,NA
149649,31134,12,NA,1,NA,NA,15.0,146.0,2013-05-18 06:00:00,5/19/2013 0:00,0,0,5/17/2013 12:07,12.9744,77.69183,Not Entered,Not Entered,0,NA,NA
149651,31135,87,NA,1,NA,NA,15.0,55.0,2013-05-18 00:00:00,5/19/2013 0:00,0,0,5/17/2013 12:13,12.90881,77.631127,Not Entered,Not Entered,0,NA,NA
149671,31084,28,NA,1,NA,NA,15.0,51.0,2013-05-21 06:00:00,5/23/2013 6:00,0,0,5/17/2013 13:36,13.0011,77.6235,Not Entered,Not Entered,0,NA,NA
149690,31156,12,NA,1,NA,NA,15.0,32.0,2013-05-17 22:15:00,Not Entered,1,0,5/17/2013 15:06,12.97677,77.5727,Not Entered,Not Entered,0,NA,NA
149704,31165,65,NA,1,NA,NA,15.0,32.0,2013-05-18 06:00:00,5/18/2013 6:00,1,0,5/17/2013 16:29,12.96462,77.68779,Not Entered,Not Entered,0,NA,NA
149718,30444,28,NA,1,NA,NA,15.0,146.0,2013-05-18 07:30:00,5/19/2013 0:00,1,0,5/17/2013 18:20,13.01899,77.54744,Not Entered,Not Entered,0,NA,NA
149730,30022,12,NA,1,NA,NA,15.0,55.0,2013-05-18 04:00:00,5/19/2013 0:00,0,0,5/17/2013 20:10,12.9744,77.69183,Not Entered,Not Entered,0,NA,NA
149769,31188,12,NA,1,NA,NA,1.0,32.0,2013-05-18 20:45:00,5/19/2013 20:45,1,0,5/18/2013 1:28,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149772,31191,10,NA,1,NA,NA,15.0,32.0,2013-05-18 09:30:00,Not Entered,0,1,5/18/2013 2:30,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
149805,31204,12,NA,1,NA,NA,15.0,32.0,2013-05-19 06:00:00,5/19/2013 0:00,0,0,5/18/2013 9:39,13.03017,77.56684,Not Entered,Not Entered,0,NA,NA
149864,31216,65,NA,1,NA,NA,15.0,62.0,2013-05-19 09:00:00,5/19/2013 0:00,1,0,5/18/2013 13:12,12.97091,77.6305,Not Entered,Not Entered,0,NA,NA
149910,31229,12,NA,1,NA,NA,1.0,45.0,2013-05-18 20:15:00,5/20/2013 20:15,1,0,5/18/2013 15:06,12.934477,77.611284,Not Entered,Not Entered,0,NA,NA
149974,31262,24,NA,1,NA,NA,15.0,29.0,2013-05-19 08:00:00,5/20/2013 8:00,0,0,5/18/2013 21:26,12.98275,77.61582,Not Entered,Not Entered,0,NA,NA
149985,19006,12,NA,1,NA,NA,15.0,32.0,2013-05-20 07:30:00,5/21/2013 7:30,1,0,5/18/2013 23:21,12.94899,77.59777,Not Entered,Not Entered,0,NA,NA
149996,31274,12,NA,1,NA,NA,1.0,154.0,2013-05-20 00:30:00,5/20/2013 0:30,1,0,5/19/2013 3:51,12.969933,77.533286,Not Entered,Not Entered,0,NA,NA
149997,31277,12,NA,1,NA,NA,15.0,12.0,2013-05-19 07:30:00,5/19/2013 7:30,0,0,5/19/2013 6:18,12.86966,77.62737,Not Entered,Not Entered,0,NA,NA
150072,31262,24,NA,1,NA,NA,15.0,32.0,2013-05-19 08:00:00,5/19/2013 8:00,0,0,5/19/2013 15:42,12.98275,77.61582,Not Entered,Not Entered,0,NA,NA
150158,31369,12,NA,1,NA,NA,15.0,32.0,2013-05-20 06:00:00,5/20/2013 6:00,1,0,5/19/2013 23:46,Not Entered,,Not Entered,Not Entered,0,NA,NA
150169,31374,85,NA,1,NA,NA,15.0,65.0,2013-05-20 09:30:00,5/25/2013 9:30,0,0,5/20/2013 7:46,13.03064,77.6491,Not Entered,Not Entered,0,NA,NA
150357,31473,54,NA,1,NA,NA,15.0,55.0,2013-05-21 11:00:00,5/21/2013 11:00,0,0,5/21/2013 9:52,13.02853,77.54625,Not Entered,Not Entered,0,NA,NA
150405,4689,12,NA,1,NA,NA,15.0,55.0,2013-05-22 07:00:00,5/25/2013 0:00,0,0,5/21/2013 16:05,12.91281,77.60923,Not Entered,Not Entered,0,NA,NA
150406,31491,12,NA,1,NA,NA,15.0,31.0,2013-05-21 20:30:00,5/22/2013 20:30,0,0,5/21/2013 16:21,12.911942,77.651582,Not Entered,Not Entered,0,NA,NA
150499,31461,12,NA,1,NA,NA,15.0,32.0,2013-05-22 12:15:00,5/22/2013 12:15,0,0,5/22/2013 10:19,12.97003,77.60658,Not Entered,Not Entered,0,NA,NA
150506,31539,87,NA,1,NA,NA,1.0,131.0,2013-05-24 04:00:00,5/26/2013 4:00,1,0,5/22/2013 10:53,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
150507,31539,87,NA,1,NA,NA,15.0,131.0,2013-05-24 04:00:00,5/26/2013 0:00,1,0,5/22/2013 10:56,12.959687,77.747099,Not Entered,Not Entered,1,NA,NA
150518,31545,65,NA,1,NA,NA,15.0,55.0,2013-06-17 06:00:00,6/18/2013 0:00,1,0,5/22/2013 12:18,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
150553,31558,65,NA,1,NA,NA,15.0,64.0,2013-05-23 00:00:00,5/23/2013 0:00,0,0,5/22/2013 16:18,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
150596,31585,85,NA,1,NA,NA,1.0,61.0,2013-05-25 08:00:00,5/26/2013 8:00,1,0,5/22/2013 20:56,12.973448,77.62032,Not Entered,Not Entered,0,NA,NA
150606,16230,12,NA,1,NA,NA,15.0,66.0,2013-05-23 15:45:00,5/23/2013 0:00,1,0,5/22/2013 21:55,12.959979,77.647998,Not Entered,Not Entered,0,NA,NA
150678,24188,65,NA,1,NA,NA,15.0,32.0,2013-05-25 06:00:00,5/25/2013 0:00,0,0,5/23/2013 12:13,12.959979,77.647998,Not Entered,Not Entered,0,NA,NA
150692,31644,12,NA,1,NA,NA,15.0,64.0,2013-05-24 08:15:00,5/24/2013 0:00,1,0,5/23/2013 13:13,13.02239,77.59492,Not Entered,Not Entered,0,NA,NA
150793,31532,12,NA,1,NA,NA,15.0,66.0,2013-05-25 04:00:00,5/25/2013 0:00,0,0,5/23/2013 21:34,12.95641,77.64076,Not Entered,Not Entered,0,NA,NA
150799,24200,12,NA,1,NA,NA,15.0,55.0,2013-05-31 06:00:00,6/2/2013 0:00,1,0,5/23/2013 22:17,12.93652,77.54481,Not Entered,Not Entered,0,NA,NA
150813,31706,54,NA,1,NA,NA,15.0,29.0,2013-05-26 06:00:00,5/27/2013 0:00,1,0,5/24/2013 0:02,12.965563,77.668576,Not Entered,Not Entered,0,NA,NA
150835,31725,12,NA,1,NA,NA,15.0,44.0,2013-05-25 03:00:00,5/27/2013 0:00,1,0,5/24/2013 8:20,12.95185,77.69642,Not Entered,Not Entered,0,NA,NA
150843,31731,54,NA,1,NA,NA,15.0,32.0,2013-05-25 06:30:00,5/25/2013 0:00,1,0,5/24/2013 10:16,12.91281,77.60923,Not Entered,Not Entered,0,NA,NA
150881,31752,54,NA,1,NA,NA,15.0,80.0,2013-05-30 19:30:00,5/31/2013 0:00,1,0,5/24/2013 13:19,13.19956,77.70688,Not Entered,Not Entered,0,NA,NA
150888,31756,65,NA,1,NA,NA,1.0,146.0,2013-06-01 07:00:00,6/2/2013 7:00,1,0,5/24/2013 14:21,13.01766,77.64503,Not Entered,Not Entered,0,NA,NA
150949,31795,12,NA,1,NA,NA,15.0,134.0,2013-05-25 07:45:00,Not Entered,0,1,5/24/2013 19:52,12.78091,77.77131,Not Entered,Not Entered,0,NA,NA
150979,31815,65,NA,1,NA,NA,15.0,56.0,2013-05-25 05:30:00,5/26/2013 0:00,1,0,5/25/2013 0:31,12.99722,77.62003,Not Entered,Not Entered,1,NA,NA
