id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,duration,km
142655,27326,65,2.0,3,292.0,NA,15.0,NA,2013-03-30 16:00:00,2013-03-31 00:00:00,0,0,3/29/2013 19:27,12.93944,77.62923,NA,NA,0,0 days 08:00:00,80.0
142657,27326,65,2.0,3,1021.0,NA,15.0,NA,2013-03-30 16:30:00,2013-03-31 00:30:00,0,0,3/29/2013 19:29,13.02853,77.54625,NA,NA,0,0 days 08:00:00,80.0
142663,27330,65,1.0,3,293.0,NA,15.0,NA,2013-03-30 07:30:00,2013-03-30 11:30:00,0,0,3/29/2013 19:54,12.849482,77.663187,NA,NA,0,0 days 04:00:00,40.0
142669,27333,87,2.0,3,1244.0,NA,15.0,NA,2013-03-31 08:00:00,2013-03-31 16:00:00,0,0,3/29/2013 20:26,12.96462,77.68779,NA,NA,0,0 days 08:00:00,80.0
142675,16314,12,2.0,3,1232.0,NA,15.0,NA,2013-03-30 07:30:00,2013-03-30 15:30:00,0,0,3/29/2013 21:12,12.88019,77.64558,NA,NA,0,0 days 08:00:00,80.0
142677,27339,65,2.0,3,1054.0,NA,15.0,NA,2013-03-30 10:00:00,2013-03-30 18:00:00,0,0,3/29/2013 21:21,12.90184,77.581587,NA,NA,0,0 days 08:00:00,80.0
142681,1256,65,2.0,3,58.0,NA,15.0,NA,2013-03-30 09:00:00,2013-03-30 17:00:00,0,0,3/29/2013 21:40,12.88963,77.60119,NA,NA,0,0 days 08:00:00,80.0
142683,27341,12,2.0,3,1017.0,NA,15.0,NA,2013-03-30 08:30:00,2013-03-30 16:30:00,0,0,3/29/2013 22:07,13.11084,77.60074,NA,NA,0,0 days 08:00:00,80.0
142684,605,12,2.0,3,1096.0,NA,15.0,NA,2013-03-30 04:00:00,2013-03-30 12:00:00,0,0,3/29/2013 22:12,12.96519,77.71932,NA,NA,0,0 days 08:00:00,80.0
142688,27343,12,1.0,3,182.0,NA,15.0,NA,2013-03-30 05:30:00,2013-03-30 09:30:00,0,0,3/29/2013 22:32,12.94574,77.64928,NA,NA,0,0 days 04:00:00,40.0
142689,27345,12,2.0,3,571.0,NA,15.0,NA,2013-03-30 08:00:00,2013-03-30 16:00:00,1,0,3/29/2013 22:38,12.95185,77.69642,NA,NA,0,0 days 08:00:00,80.0
142691,22131,12,2.0,3,1366.0,NA,15.0,NA,2013-03-30 16:15:00,2013-03-31 00:15:00,1,0,3/29/2013 22:51,12.976488,77.601852,NA,NA,0,0 days 08:00:00,80.0
142704,27357,85,2.0,3,1173.0,NA,15.0,NA,2013-03-30 07:30:00,2013-03-30 15:30:00,0,0,3/30/2013 3:12,12.959979,77.647998,NA,NA,0,0 days 08:00:00,80.0
142708,27362,12,1.0,3,292.0,NA,15.0,NA,2013-03-30 09:45:00,2013-03-30 13:45:00,0,0,3/30/2013 8:03,12.93944,77.62923,NA,NA,0,0 days 04:00:00,40.0
142709,27363,12,2.0,3,1328.0,NA,15.0,NA,2013-03-30 09:00:00,2013-03-30 17:00:00,0,0,3/30/2013 8:09,12.958808,77.649047,NA,NA,0,0 days 08:00:00,80.0
142712,21848,28,2.0,3,988.0,NA,15.0,NA,2013-03-30 11:00:00,2013-03-30 19:00:00,1,0,3/30/2013 8:37,12.95365,77.62137,NA,NA,0,0 days 08:00:00,80.0
142716,27368,12,2.0,3,89.0,NA,15.0,NA,2013-03-30 11:00:00,2013-03-30 19:00:00,0,0,3/30/2013 9:33,12.96519,77.71932,NA,NA,0,0 days 08:00:00,80.0
142721,27371,12,1.0,3,1017.0,NA,15.0,NA,2013-03-30 14:00:00,2013-03-30 18:00:00,1,0,3/30/2013 9:59,13.11084,77.60074,NA,NA,0,0 days 04:00:00,40.0
142723,27372,65,2.0,3,393.0,NA,15.0,NA,2013-03-30 15:30:00,2013-03-30 23:30:00,0,0,3/30/2013 10:05,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
142726,27938,12,2.0,3,83.0,NA,15.0,NA,2013-03-31 04:00:00,2013-03-31 12:00:00,0,0,3/30/2013 10:30,12.92415,77.67229,NA,NA,0,0 days 08:00:00,80.0
142728,27326,65,2.0,3,292.0,NA,15.0,NA,2013-03-30 15:45:00,2013-03-30 23:45:00,0,0,3/30/2013 10:38,12.93944,77.62923,NA,NA,0,0 days 08:00:00,80.0
142729,27326,65,2.0,3,1021.0,NA,15.0,NA,2013-03-30 16:30:00,2013-03-31 00:30:00,0,0,3/30/2013 10:40,13.02853,77.54625,NA,NA,0,0 days 08:00:00,80.0
142730,27326,65,2.0,3,1056.0,NA,15.0,NA,2013-03-30 15:45:00,2013-03-30 23:45:00,0,0,3/30/2013 10:42,12.919199,77.60931,NA,NA,0,0 days 08:00:00,80.0
142731,27326,65,2.0,3,271.0,NA,15.0,NA,2013-03-30 15:15:00,2013-03-30 23:15:00,0,0,3/30/2013 10:43,12.95641,77.64076,NA,NA,0,0 days 08:00:00,80.0
142733,22623,12,2.0,3,392.0,NA,15.0,NA,2013-03-30 12:00:00,2013-03-30 20:00:00,0,0,3/30/2013 10:55,12.986284,77.735245,NA,NA,0,0 days 08:00:00,80.0
142734,27375,85,2.0,3,515.0,NA,15.0,NA,2013-03-30 12:30:00,2013-03-30 20:30:00,1,0,3/30/2013 10:59,12.97896,77.67345,NA,NA,0,0 days 08:00:00,80.0
142736,17331,12,1.0,3,117.0,NA,15.0,NA,2013-03-30 16:15:00,2013-03-30 20:15:00,0,0,3/30/2013 11:04,12.86966,77.62737,NA,NA,0,0 days 04:00:00,40.0
142741,21635,87,2.0,3,571.0,NA,15.0,NA,2013-03-30 12:45:00,2013-03-30 20:45:00,1,0,3/30/2013 11:15,12.95185,77.69642,NA,NA,0,0 days 08:00:00,80.0
142750,27383,12,1.0,3,353.0,NA,15.0,NA,2013-03-30 13:00:00,2013-03-30 17:00:00,0,0,3/30/2013 11:43,13.03241,77.59914,NA,NA,0,0 days 04:00:00,40.0
142751,27326,28,2.0,3,1056.0,NA,15.0,NA,2013-03-30 15:45:00,2013-03-30 23:45:00,0,0,3/30/2013 11:43,12.919199,77.60931,NA,NA,0,0 days 08:00:00,80.0
142754,23277,12,1.0,3,731.0,NA,15.0,NA,2013-03-30 13:00:00,2013-03-30 17:00:00,0,0,3/30/2013 11:51,13.04937,77.51179,NA,NA,0,0 days 04:00:00,40.0
142755,27326,12,2.0,3,1010.0,NA,15.0,NA,2013-03-30 16:15:00,2013-03-31 00:15:00,0,0,3/30/2013 11:53,12.96691,77.74935,NA,NA,0,0 days 08:00:00,80.0
142760,15094,12,1.0,3,1338.0,NA,15.0,NA,2013-03-30 17:30:00,2013-03-30 21:30:00,1,0,3/30/2013 12:15,13.03017,77.56684,NA,NA,0,0 days 04:00:00,40.0
142764,27386,87,2.0,3,1333.0,NA,15.0,NA,2013-04-02 10:00:00,2013-04-02 18:00:00,0,0,3/30/2013 12:26,12.895675,77.602293,NA,NA,0,0 days 08:00:00,80.0
142766,26493,12,1.0,3,689.0,NA,15.0,NA,2013-03-30 17:30:00,2013-03-30 21:30:00,1,0,3/30/2013 12:31,12.97672,77.64927,NA,NA,0,0 days 04:00:00,40.0
142772,27388,65,1.0,3,994.0,NA,15.0,NA,2013-03-30 16:00:00,2013-03-30 20:00:00,0,0,3/30/2013 12:41,12.93965,77.74657,NA,NA,0,0 days 04:00:00,40.0
142773,27389,65,2.0,3,1301.0,NA,15.0,NA,2013-03-30 14:00:00,2013-03-30 22:00:00,0,0,3/30/2013 12:47,12.937222,77.626915,NA,NA,0,0 days 08:00:00,80.0
142774,26951,12,1.0,3,1017.0,NA,15.0,NA,2013-03-30 13:30:00,2013-03-30 17:30:00,0,0,3/30/2013 12:50,13.11084,77.60074,NA,NA,0,0 days 04:00:00,40.0
142775,36443,24,1.0,3,1096.0,NA,15.0,NA,2013-03-30 16:30:00,2013-03-30 20:30:00,0,0,3/30/2013 12:56,12.96519,77.71932,NA,NA,0,0 days 04:00:00,40.0
142778,40444,12,1.0,3,363.0,NA,15.0,NA,2013-03-30 16:00:00,2013-03-30 20:00:00,0,0,3/30/2013 13:02,12.99287,77.71662,NA,NA,0,0 days 04:00:00,40.0
142779,24908,12,2.0,3,625.0,NA,15.0,NA,2013-03-30 15:00:00,2013-03-30 23:00:00,1,0,3/30/2013 13:02,12.95431,77.6553,NA,NA,0,0 days 08:00:00,80.0
142781,27393,87,2.0,3,1056.0,NA,15.0,NA,2013-03-30 15:00:00,2013-03-30 23:00:00,1,0,3/30/2013 13:27,12.919199,77.60931,NA,NA,1,0 days 08:00:00,80.0
142788,27393,65,2.0,3,1056.0,NA,15.0,NA,2013-03-30 15:45:00,2013-03-30 23:45:00,1,0,3/30/2013 14:07,12.919199,77.60931,NA,NA,0,0 days 08:00:00,80.0
142791,27398,12,1.0,3,824.0,NA,15.0,NA,2013-03-30 15:15:00,2013-03-30 19:15:00,0,0,3/30/2013 14:34,13.06557,77.58646,NA,NA,0,0 days 04:00:00,40.0
142793,27399,28,2.0,3,293.0,NA,15.0,NA,2013-03-30 15:30:00,2013-03-30 23:30:00,0,0,3/30/2013 14:50,12.849482,77.663187,NA,NA,0,0 days 08:00:00,80.0
142795,26493,12,2.0,3,689.0,NA,15.0,NA,2013-03-31 11:00:00,2013-03-31 19:00:00,1,0,3/30/2013 14:56,12.97672,77.64927,NA,NA,0,0 days 08:00:00,80.0
142807,23558,12,1.0,3,1061.0,NA,15.0,NA,2013-03-31 11:00:00,2013-03-31 15:00:00,0,0,3/30/2013 17:01,12.924878,77.566255,NA,NA,0,0 days 04:00:00,40.0
142810,27411,87,2.0,3,571.0,NA,15.0,NA,2013-03-31 00:30:00,2013-03-31 08:30:00,0,0,3/30/2013 18:06,12.95185,77.69642,NA,NA,0,0 days 08:00:00,80.0
142819,2345,12,1.0,3,945.0,NA,15.0,NA,2013-03-31 07:15:00,2013-03-31 11:15:00,0,0,3/30/2013 18:59,12.92089,77.63354,NA,NA,0,0 days 04:00:00,40.0
142822,4485,12,2.0,3,767.0,NA,15.0,NA,2013-03-31 09:30:00,2013-03-31 17:30:00,0,0,3/30/2013 19:26,12.9122,77.51043,NA,NA,0,0 days 08:00:00,80.0
142823,25721,12,1.0,3,293.0,NA,15.0,NA,2013-03-31 07:30:00,2013-03-31 11:30:00,1,0,3/30/2013 19:31,12.849482,77.663187,NA,NA,0,0 days 04:00:00,40.0
142833,27097,12,2.0,3,87.0,NA,15.0,NA,2013-03-31 19:30:00,2013-04-01 03:30:00,0,0,3/30/2013 21:05,12.97003,77.60658,NA,NA,0,0 days 08:00:00,80.0
142837,2941,12,2.0,3,988.0,NA,15.0,NA,2013-03-31 06:00:00,2013-03-31 14:00:00,1,0,3/30/2013 21:52,12.95365,77.62137,NA,NA,0,0 days 08:00:00,80.0
142843,27425,12,2.0,3,1010.0,NA,15.0,NA,2013-03-31 07:00:00,2013-03-31 15:00:00,0,0,3/30/2013 22:12,12.96691,77.74935,NA,NA,0,0 days 08:00:00,80.0
142851,761,12,1.0,3,396.0,NA,15.0,NA,2013-03-31 12:00:00,2013-03-31 16:00:00,1,0,3/30/2013 22:50,12.92073,77.66482,NA,NA,0,0 days 04:00:00,40.0
142856,14903,12,2.0,3,186.0,NA,15.0,NA,2013-03-31 14:15:00,2013-03-31 22:15:00,1,0,3/30/2013 23:49,12.80257,77.70453,NA,NA,0,0 days 08:00:00,80.0
142864,27440,85,2.0,3,292.0,NA,15.0,NA,2013-03-31 02:30:00,2013-03-31 10:30:00,0,0,3/31/2013 1:18,12.93944,77.62923,NA,NA,0,0 days 08:00:00,80.0
142877,27327,85,1.0,3,136.0,NA,15.0,NA,2013-03-31 15:00:00,2013-03-31 19:00:00,0,0,3/31/2013 7:42,12.90796,77.62418,NA,NA,0,0 days 04:00:00,40.0
142880,20669,12,1.0,3,571.0,NA,15.0,NA,2013-03-31 10:00:00,2013-03-31 14:00:00,0,0,3/31/2013 8:07,12.95185,77.69642,NA,NA,0,0 days 04:00:00,40.0
142881,18939,12,2.0,3,571.0,NA,15.0,NA,2013-03-31 13:00:00,2013-03-31 21:00:00,0,0,3/31/2013 8:11,12.95185,77.69642,NA,NA,0,0 days 08:00:00,80.0
142883,16314,65,2.0,3,1232.0,NA,15.0,NA,2013-03-31 22:30:00,2013-04-01 06:30:00,0,0,3/31/2013 8:31,12.88019,77.64558,NA,NA,0,0 days 08:00:00,80.0
142884,27446,85,2.0,3,1315.0,NA,15.0,NA,2013-03-31 10:00:00,2013-03-31 18:00:00,0,1,3/31/2013 8:40,12.934446,77.629882,NA,NA,0,0 days 08:00:00,80.0
142886,27448,12,2.0,3,1056.0,NA,15.0,NA,2013-03-31 10:00:00,2013-03-31 18:00:00,0,0,3/31/2013 8:48,12.919199,77.60931,NA,NA,0,0 days 08:00:00,80.0
142894,27453,65,1.0,3,571.0,NA,15.0,NA,2013-03-31 10:45:00,2013-03-31 14:45:00,0,0,3/31/2013 9:17,12.95185,77.69642,NA,NA,0,0 days 04:00:00,40.0
142897,27455,12,1.0,3,571.0,NA,15.0,NA,2013-03-31 17:00:00,2013-03-31 21:00:00,0,0,3/31/2013 9:33,12.95185,77.69642,NA,NA,0,0 days 04:00:00,40.0
142907,27462,12,1.0,3,1054.0,NA,15.0,NA,2013-03-31 15:15:00,2013-03-31 19:15:00,0,0,3/31/2013 10:50,12.90184,77.581587,NA,NA,0,0 days 04:00:00,40.0
142913,27467,12,1.0,3,448.0,NA,15.0,NA,2013-03-31 12:45:00,2013-03-31 16:45:00,1,0,3/31/2013 11:17,12.92732,77.63575,NA,NA,1,0 days 04:00:00,40.0
142917,27469,12,2.0,3,1150.0,NA,15.0,NA,2013-03-31 14:00:00,2013-03-31 22:00:00,0,0,3/31/2013 11:30,12.99287,77.71662,NA,NA,0,0 days 08:00:00,80.0
142922,27472,12,2.0,3,1054.0,NA,15.0,NA,2013-04-01 10:30:00,2013-04-01 18:30:00,0,0,3/31/2013 12:07,12.90184,77.581587,NA,NA,0,0 days 08:00:00,80.0
142932,27479,85,1.0,3,852.0,NA,15.0,NA,2013-03-31 14:30:00,2013-03-31 18:30:00,0,0,3/31/2013 12:59,12.98758,77.60512,NA,NA,0,0 days 04:00:00,40.0
142933,34024,65,1.0,3,1082.0,NA,15.0,NA,2013-03-31 14:30:00,2013-03-31 18:30:00,0,0,3/31/2013 13:08,12.870924,77.575879,NA,NA,0,0 days 04:00:00,40.0
142944,27486,12,2.0,3,393.0,NA,15.0,NA,2013-03-31 22:15:00,2013-04-01 06:15:00,0,0,3/31/2013 14:47,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
142949,868,12,1.0,3,1082.0,NA,15.0,NA,2013-03-31 16:15:00,2013-03-31 20:15:00,0,0,3/31/2013 15:08,12.870924,77.575879,NA,NA,0,0 days 04:00:00,40.0
142963,27499,12,1.0,3,330.0,NA,15.0,NA,2013-03-31 19:45:00,2013-03-31 23:45:00,0,0,3/31/2013 17:26,12.858833,77.589127,NA,NA,0,0 days 04:00:00,40.0
142998,27525,12,1.0,3,58.0,NA,15.0,NA,2013-03-31 20:30:00,2013-04-01 00:30:00,0,0,3/31/2013 19:49,12.88963,77.60119,NA,NA,0,0 days 04:00:00,40.0
143001,26969,65,2.0,3,393.0,NA,15.0,NA,2013-04-01 08:15:00,2013-04-01 16:15:00,0,0,3/31/2013 20:02,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
143003,26969,65,2.0,3,393.0,NA,15.0,NA,2013-04-01 08:15:00,2013-04-01 16:15:00,0,0,3/31/2013 20:05,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
143006,26969,65,2.0,3,393.0,NA,15.0,NA,2013-04-01 08:15:00,2013-04-01 16:15:00,0,0,3/31/2013 20:08,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
143007,26969,65,2.0,3,393.0,NA,15.0,NA,2013-04-01 08:15:00,2013-04-01 16:15:00,0,0,3/31/2013 20:09,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
143009,26969,65,2.0,3,269.0,NA,15.0,NA,2013-04-02 08:00:00,2013-04-02 16:00:00,0,0,3/31/2013 20:20,12.9744,77.69183,NA,NA,0,0 days 08:00:00,80.0
143012,26969,65,2.0,3,269.0,NA,15.0,NA,2013-04-02 08:00:00,2013-04-02 16:00:00,0,0,3/31/2013 20:22,12.9744,77.69183,NA,NA,0,0 days 08:00:00,80.0
143035,12677,12,2.0,3,541.0,NA,15.0,NA,2013-04-01 11:00:00,2013-04-01 19:00:00,0,0,3/31/2013 22:51,12.93524,77.61997,NA,NA,0,0 days 08:00:00,80.0
143050,13613,12,2.0,3,788.0,NA,15.0,NA,2013-04-01 11:00:00,2013-04-01 19:00:00,0,0,3/31/2013 23:54,12.92471,77.49867,NA,NA,0,0 days 08:00:00,80.0
143064,27559,12,1.0,3,1230.0,NA,15.0,NA,2013-04-01 14:15:00,2013-04-01 18:15:00,0,0,4/1/2013 9:45,13.02239,77.59492,NA,NA,0,0 days 04:00:00,40.0
143065,29363,28,1.0,3,531.0,NA,15.0,NA,2013-04-01 11:00:00,2013-04-01 15:00:00,0,0,4/1/2013 9:53,12.99255,77.57842,NA,NA,0,0 days 04:00:00,40.0
143068,27561,12,2.0,3,1173.0,NA,15.0,NA,2013-04-01 12:00:00,2013-04-01 20:00:00,0,0,4/1/2013 10:08,12.959979,77.647998,NA,NA,0,0 days 08:00:00,80.0
143072,21874,12,2.0,3,1191.0,NA,15.0,NA,2013-04-02 13:45:00,2013-04-02 21:45:00,1,0,4/1/2013 10:21,13.03017,77.56684,NA,NA,0,0 days 08:00:00,80.0
143079,25281,12,1.0,3,603.0,NA,15.0,NA,2013-04-01 12:30:00,2013-04-01 16:30:00,0,0,4/1/2013 11:21,12.97357,77.61043,NA,NA,0,0 days 04:00:00,40.0
143080,27047,12,1.0,3,776.0,NA,15.0,NA,2013-04-01 16:30:00,2013-04-01 20:30:00,0,0,4/1/2013 11:41,13.01508,77.67796,NA,NA,0,0 days 04:00:00,40.0
143082,17958,12,1.0,3,1082.0,NA,15.0,NA,2013-04-01 12:30:00,2013-04-01 16:30:00,0,0,4/1/2013 11:44,12.870924,77.575879,NA,NA,0,0 days 04:00:00,40.0
143091,34024,65,2.0,3,1082.0,NA,15.0,NA,2013-04-01 15:30:00,2013-04-01 23:30:00,0,0,4/1/2013 14:06,12.870924,77.575879,NA,NA,0,0 days 08:00:00,80.0
143094,7152,12,1.0,3,1026.0,NA,15.0,NA,2013-04-01 15:30:00,2013-04-01 19:30:00,0,0,4/1/2013 14:15,13.10482,77.57631,NA,NA,0,0 days 04:00:00,40.0
143118,27587,12,1.0,3,977.0,NA,15.0,NA,2013-04-01 18:30:00,2013-04-01 22:30:00,0,0,4/1/2013 17:39,12.969933,77.533286,NA,NA,0,0 days 04:00:00,40.0
143119,683,12,1.0,3,455.0,NA,15.0,NA,2013-04-01 18:30:00,2013-04-01 22:30:00,0,0,4/1/2013 17:39,12.999874,77.67812,NA,NA,0,0 days 04:00:00,40.0
143147,27606,12,2.0,3,471.0,NA,15.0,NA,2013-04-02 04:00:00,2013-04-02 12:00:00,0,0,4/1/2013 21:59,13.01854,77.63524,NA,NA,0,0 days 08:00:00,80.0
143152,27609,85,2.0,3,502.0,NA,15.0,NA,2013-04-02 09:00:00,2013-04-02 17:00:00,0,0,4/1/2013 22:28,12.90084,77.56483,NA,NA,0,0 days 08:00:00,80.0
143160,864,12,1.0,3,1365.0,NA,15.0,NA,2013-04-02 16:00:00,2013-04-02 20:00:00,0,0,4/2/2013 7:20,12.845653,77.677925,NA,NA,0,0 days 04:00:00,40.0
143163,26969,65,2.0,3,1017.0,NA,15.0,NA,2013-04-02 09:30:00,2013-04-02 17:30:00,0,0,4/2/2013 8:14,13.11084,77.60074,NA,NA,0,0 days 08:00:00,80.0
143164,27614,12,2.0,3,502.0,NA,15.0,NA,2013-04-02 09:00:00,2013-04-02 17:00:00,0,0,4/2/2013 8:25,12.90084,77.56483,NA,NA,0,0 days 08:00:00,80.0
143175,26886,12,1.0,3,571.0,NA,15.0,NA,2013-04-02 10:30:00,2013-04-02 14:30:00,0,0,4/2/2013 10:05,12.95185,77.69642,NA,NA,0,0 days 04:00:00,40.0
143177,27618,23,2.0,3,1025.0,NA,15.0,NA,2013-04-02 13:00:00,2013-04-02 21:00:00,1,0,4/2/2013 10:22,13.0983,77.58629,NA,NA,0,0 days 08:00:00,80.0
143178,27619,12,1.0,3,1017.0,NA,15.0,NA,2013-04-02 14:00:00,2013-04-02 18:00:00,1,0,4/2/2013 10:27,13.11084,77.60074,NA,NA,0,0 days 04:00:00,40.0
143188,27624,28,1.0,3,85.0,NA,15.0,NA,2013-04-02 17:00:00,2013-04-02 21:00:00,0,1,4/2/2013 11:33,12.95755,77.71803,NA,NA,0,0 days 04:00:00,40.0
143192,27626,12,2.0,3,85.0,NA,15.0,NA,2013-04-02 17:00:00,2013-04-03 01:00:00,0,0,4/2/2013 12:07,12.95755,77.71803,NA,NA,0,0 days 08:00:00,80.0
143196,27629,65,2.0,3,393.0,NA,15.0,NA,2013-04-05 10:30:00,2013-04-05 18:30:00,1,0,4/2/2013 13:03,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
143202,27633,12,1.0,3,105.0,NA,15.0,NA,2013-04-02 16:00:00,2013-04-02 20:00:00,0,0,4/2/2013 14:04,13.01766,77.64503,NA,NA,0,0 days 04:00:00,40.0
143250,27659,85,2.0,3,585.0,NA,15.0,NA,2013-04-03 07:30:00,2013-04-03 15:30:00,0,0,4/3/2013 6:17,12.97677,77.5727,NA,NA,0,0 days 08:00:00,80.0
143254,27558,12,2.0,3,1388.0,NA,15.0,NA,2013-04-03 07:30:00,2013-04-03 15:30:00,0,0,4/3/2013 7:42,12.919722,77.592806,NA,NA,0,0 days 08:00:00,80.0
143258,27663,12,2.0,3,572.0,NA,15.0,NA,2013-04-03 09:30:00,2013-04-03 17:30:00,0,0,4/3/2013 8:04,12.91873,77.61494,NA,NA,0,0 days 08:00:00,80.0
143262,21536,12,1.0,3,1136.0,NA,15.0,NA,2013-04-03 14:00:00,2013-04-03 18:00:00,0,0,4/3/2013 9:21,12.99049,77.69798,NA,NA,0,0 days 04:00:00,40.0
143270,27671,12,2.0,3,953.0,NA,15.0,NA,2013-04-04 02:00:00,2013-04-04 10:00:00,0,0,4/3/2013 10:35,12.90536,77.54309,NA,NA,0,0 days 08:00:00,80.0
143273,27673,86,1.0,3,396.0,NA,15.0,NA,2013-04-03 12:00:00,2013-04-03 16:00:00,0,0,4/3/2013 10:47,12.92073,77.66482,NA,NA,0,0 days 04:00:00,40.0
143286,27682,85,1.0,3,1010.0,NA,15.0,NA,2013-04-03 13:15:00,2013-04-03 17:15:00,0,0,4/3/2013 12:13,12.96691,77.74935,NA,NA,0,0 days 04:00:00,40.0
143295,27689,12,1.0,3,58.0,NA,15.0,NA,2013-04-03 16:30:00,2013-04-03 20:30:00,0,0,4/3/2013 13:15,12.88963,77.60119,NA,NA,0,0 days 04:00:00,40.0
143309,27699,24,2.0,3,471.0,NA,15.0,NA,2013-04-04 08:00:00,2013-04-04 16:00:00,0,0,4/3/2013 15:09,13.01854,77.63524,NA,NA,0,0 days 08:00:00,80.0
143310,27700,28,2.0,3,609.0,NA,15.0,NA,2013-04-03 15:45:00,2013-04-03 23:45:00,0,0,4/3/2013 15:09,13.01452,77.58393,NA,NA,0,0 days 08:00:00,80.0
143317,27706,12,1.0,3,1010.0,NA,15.0,NA,2013-04-03 18:00:00,2013-04-03 22:00:00,1,0,4/3/2013 16:19,12.96691,77.74935,NA,NA,0,0 days 04:00:00,40.0
143319,868,12,2.0,3,488.0,NA,15.0,NA,2013-04-04 23:00:00,2013-04-05 07:00:00,0,0,4/3/2013 16:30,12.959979,77.647998,NA,NA,0,0 days 08:00:00,80.0
143322,27709,12,2.0,3,192.0,NA,15.0,NA,2013-04-04 01:30:00,2013-04-04 09:30:00,0,0,4/3/2013 17:34,13.07799,77.50576,NA,NA,0,0 days 08:00:00,80.0
143328,27712,12,1.0,3,1155.0,NA,15.0,NA,2013-04-03 19:15:00,2013-04-03 23:15:00,0,0,4/3/2013 18:47,12.90245,77.66081,NA,NA,0,0 days 04:00:00,40.0
143329,27713,85,1.0,3,1157.0,NA,15.0,NA,2013-04-03 19:30:00,2013-04-03 23:30:00,0,0,4/3/2013 18:52,13.05121,77.54113,NA,NA,0,0 days 04:00:00,40.0
143341,27718,85,2.0,3,585.0,NA,15.0,NA,2013-04-04 06:00:00,2013-04-04 14:00:00,0,0,4/3/2013 20:25,12.97677,77.5727,NA,NA,0,0 days 08:00:00,80.0
143352,27521,12,2.0,3,363.0,NA,15.0,NA,2013-04-13 13:30:00,2013-04-13 21:30:00,1,0,4/3/2013 21:51,12.99287,77.71662,NA,NA,0,0 days 08:00:00,80.0
143369,4128,12,2.0,3,1165.0,NA,15.0,NA,2013-04-04 11:30:00,2013-04-04 19:30:00,0,0,4/4/2013 6:56,12.990947,77.687112,NA,NA,0,0 days 08:00:00,80.0
143373,868,12,2.0,3,529.0,NA,15.0,NA,2013-04-04 10:30:00,2013-04-04 18:30:00,0,0,4/4/2013 8:58,12.93615,77.61322,NA,NA,0,0 days 08:00:00,80.0
143378,27744,12,2.0,3,1010.0,NA,15.0,NA,2013-04-04 11:00:00,2013-04-04 19:00:00,1,0,4/4/2013 9:35,12.96691,77.74935,NA,NA,0,0 days 08:00:00,80.0
143385,27683,85,1.0,3,105.0,NA,15.0,NA,2013-04-04 11:00:00,2013-04-04 15:00:00,0,0,4/4/2013 10:17,13.01766,77.64503,NA,NA,0,0 days 04:00:00,40.0
143387,17719,12,1.0,3,1034.0,NA,15.0,NA,2013-04-04 13:00:00,2013-04-04 17:00:00,0,0,4/4/2013 10:22,13.047926,77.597766,NA,NA,0,0 days 04:00:00,40.0
143410,27757,12,2.0,3,571.0,NA,15.0,NA,2013-04-06 03:45:00,2013-04-06 11:45:00,0,0,4/4/2013 12:13,12.95185,77.69642,NA,NA,0,0 days 08:00:00,80.0
143421,22239,12,1.0,3,1056.0,NA,15.0,NA,2013-04-06 08:30:00,2013-04-06 12:30:00,1,0,4/4/2013 14:07,12.919199,77.60931,NA,NA,0,0 days 04:00:00,40.0
143428,1256,12,1.0,3,58.0,NA,15.0,NA,2013-04-04 16:00:00,2013-04-04 20:00:00,0,0,4/4/2013 14:53,12.88963,77.60119,NA,NA,0,0 days 04:00:00,40.0
143436,27771,12,1.0,3,1371.0,NA,15.0,NA,2013-04-06 21:15:00,2013-04-07 01:15:00,1,0,4/4/2013 16:43,13.000418,77.674835,NA,NA,0,0 days 04:00:00,40.0
143443,28019,12,1.0,3,1082.0,NA,15.0,NA,2013-04-04 17:45:00,2013-04-04 21:45:00,0,0,4/4/2013 17:10,12.870924,77.575879,NA,NA,1,0 days 04:00:00,40.0
143467,27789,86,2.0,3,393.0,NA,15.0,NA,2013-04-06 10:30:00,2013-04-06 18:30:00,0,0,4/4/2013 20:03,13.19956,77.70688,NA,NA,0,0 days 08:00:00,80.0
143477,2494,12,1.0,3,559.0,NA,15.0,NA,2013-04-05 10:30:00,2013-04-05 14:30:00,1,0,4/4/2013 22:15,12.97173,77.59829,NA,NA,0,0 days 04:00:00,40.0
143484,27797,85,2.0,3,1183.0,NA,15.0,NA,2013-04-05 03:30:00,2013-04-05 11:30:00,0,0,4/4/2013 23:07,12.965563,77.668576,NA,NA,0,0 days 08:00:00,80.0
143485,27798,12,2.0,3,112.0,NA,15.0,NA,2013-04-05 08:00:00,2013-04-05 16:00:00,0,0,4/4/2013 23:12,12.93331,77.56666,NA,NA,0,0 days 08:00:00,80.0
